[1;31m[PHY]   put_queue: queue is full
[24.0] Checking tx_Data_request for 802661 times 
[24.0] Checking tx_Data_request for 802662 times 
[24.0] Checking tx_Data_request for 802663 times 
[24.0] Checking tx_Data_request for 802664 times 
[24.0] Checking tx_Data_request for 802665 times 
[24.0] Checking tx_Data_request for 802666 times 
[24.0] Checking tx_Data_request for 802667 times 
[24.0] Checking tx_Data_request for 802668 times 
[24.0] Checking tx_Data_request for 802669 times 
[24.0] Checking tx_Data_request for 802670 times 
[24.0] Checking tx_Data_request for 802671 times 
[24.0] Checking tx_Data_request for 802672 times 
[24.0] Checking tx_Data_request for 802673 times 
[24.0] Checking tx_Data_request for 802674 times 
[24.0] Checking tx_Data_request for 802675 times 
[24.0] Checking tx_Data_request for 802676 times 
[24.0] Checking tx_Data_request for 802677 times 
[24.0] Checking tx_Data_request for 802678 times 
[24.0] Checking tx_Data_request for 802679 times 
[24.0] Checking tx_Data_request for 802680 times 
[24.0] Checking tx_Data_request for 802681 times 
[24.0] Checking tx_Data_request for 802682 times 
[24.0] Checking tx_Data_request for 802683 times 
[24.0] Checking tx_Data_request for 802684 times 
[24.0] Checking tx_Data_request for 802685 times 
[24.0] Checking tx_Data_request for 802686 times 
[24.0] Checking tx_Data_request for 802687 times 
[24.0] Checking tx_Data_request for 802688 times 
[24.0] Checking tx_Data_request for 802689 times 
[24.0] Checking tx_Data_request for 802690 times 
[24.0] Checking tx_Data_request for 802691 times 
[24.0] Checking tx_Data_request for 802692 times 
[24.0] Checking tx_Data_request for 802693 times 
[24.0] Checking tx_Data_request for 802694 times 
[24.0] Checking tx_Data_request for 802695 times 
[24.0] Checking tx_Data_request for 802696 times 
[24.0] Checking tx_Data_request for 802697 times 
[24.0] Checking tx_Data_request for 802698 times 
[24.0] Checking tx_Data_request for 802699 times 
[24.0] Checking tx_Data_request for 802700 times 
[24.0] Checking tx_Data_request for 802701 times 
[24.0] Checking tx_Data_request for 802702 times 
[24.0] Checking tx_Data_request for 802703 times 
[2[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m4.0] Checking tx_Data_request for 802704 times 
[24.0] Checking tx_Data_request for 802705 times 
[24.0] Checking tx_Data_request for 802706 times 
[24.0] Checking tx_Data_request for 802707 times 
[24.0] Checking tx_Data_request for 802708 times 
[24.0] Checking tx_Data_request for 802709 times 
[24.0] Checking tx_Data_request for 802710 times 
[24.0] Checking tx_Data_request for 802711 times 
[24.0] Checking tx_Data_request for 802712 times 
[24.0] Checking tx_Data_request for 802713 times 
[24.0] Checking tx_Data_request for 802714 times 
[24.0] Checking tx_Data_request for 802715 times 
[24.0] Checking tx_Data_request for 802716 times 
[24.0] Checking tx_Data_request for 802717 times 
[24.0] Checking tx_Data_request for 802718 times 
[24.0] Checking tx_Data_request for 802719 times 
[24.0] Checking tx_Data_request for 802720 times 
[24.0] Checking tx_Data_request for 802721 times 
[24.0] Checking tx_Data_request for 802722 times 
[24.0] Checking tx_Data_request for 802723 times 
[24.0] Checking tx_Data_request for 802724 times 
[24.0] Checking tx_Data_request for 802725 times 
[24.0] Checking tx_Data_request for 802726 times 
[24.0] Checking tx_Data_request for 802727 times 
[24.0] Checking tx_Data_request for 802728 times 
[24.0] Checking tx_Data_request for 802729 times 
[24.0] Checking tx_Data_request for 802730 times 
[24.0] Checking tx_Data_request for 802731 times 
[24.0] Checking tx_Data_request for 802732 times 
[24.0] Checking tx_Data_request for 802733 times 
[24.0] Checking tx_Data_request for 802734 times 
[24.0] Checking tx_Data_request for 802735 times 
[24.0] Checking tx_Data_request for 802736 times 
[24.0] Checking tx_Data_request for 802737 times 
[24.0] Checking tx_Data_request for 802738 times 
[24.0] Checking tx_Data_request for 802739 times 
[24.0] Checking tx_Data_request for 802740 times 
[24.0] Checking tx_Data_request for 802741 times 
[24.0] Checking tx_Data_request for 802742 times 
[24.0] Checking tx_Data_request for 802743 times 
[24.0] Checking tx_Data_request for 802744 times 
[24.0] Checking tx_Data_request for 802745 times 
[24.0] Checking tx_Data_request for 802746 times 
[24.0] Checking tx_Data_request for 802747 times 
[24.0] Checking tx_Data_request for 802748 times 
[24.0] Checking tx_Data_request for 802749 times 
[24.0] Checking tx_Data_request for 802750 times 
[24.0] Checking tx_Data_request for 802751 times 
[24.0] Checking tx_Data_request for 802752 times 
[24.0] Checking tx_Data_request for 802753 times 
[24.0] Checking tx_Data_request for 802754 times 
[24.0] Checking tx_Data_request for 802755 times 
[24.0] Checking tx_Data_request for 802756 times 
[24.0] Checking tx_Data_request for 802757 times 
[24.0] Checking tx_Data_request for 802758 times 
[24.0] Checking tx_Data_request for 802759 times 
[24.0] Checking tx_Data_request for 802760 times 
[24.0] Checking tx_Data_request for 802761 times 
[24.0] Checking tx_Data_request for 802762 times 
[24.0] Checking tx_Data_request for 802763 times 
[24.0] Checking tx_Data_request for 802764 times 
[24.0] Checking tx_Data_request for 802765 times 
[24.0] Checking tx_Data_request for 802766 times 
[24.0] Checking tx_Data_request for 802767 times 
[24.0] Checking tx_Data_request for 802768 times 
[24.0] Checking tx_Data_request for 802769 times 
[24.0] Checking tx_Data_request for 802770 times 
[24.0] Checking tx_Data_request for 802771 times 
[24.0] Checking tx_Data_request for 802772 times 
[24.0] Checking tx_Data_request for 802773 times 
[24.0] Checking tx_Data_request for 802774 times 
[24.0] Checking tx_Data_request for 802775 times 
[24.0] Checking tx_Data_request for 802776 times 
[24.0] Checking tx_Data_request for 802777 times 
[24.0] Checking tx_Data_request for 802778 times 
[24.0] Checking tx_Data_request for 802779 times 
[24.0] Checking tx_Data_request for 802780 times 
[24.0] Checking tx_Data_request for 802781 times 
[24.0] Checking tx_Data_request for 802782 times 
[24.0] Checking tx_Data_request for 802783 times 
[24.0] Checking tx_Data_request for 802784 times 
[24.0] Checking tx_Data_request for 802785 times[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m 
[24.0] Checking tx_Data_request for 802786 times 
[24.0] Checking tx_Data_request for 802787 times 
[24.0] Checking tx_Data_request for 802788 times 
[24.0] Checking tx_Data_request for 802789 times 
[24.0] Checking tx_Data_request for 802790 times 
[24.0] Checking tx_Data_request for 802791 times 
[24.0] Checking tx_Data_request for 802792 times 
[24.0] Checking tx_Data_request for 802793 times 
[24.0] Checking tx_Data_request for 802794 times 
[24.0] Checking tx_Data_request for 802795 times 
[24.0] Checking tx_Data_request for 802796 times 
[24.0] Checking tx_Data_request for 802797 times 
[24.0] Checking tx_Data_request for 802798 times 
[24.0] Checking tx_Data_request for 802799 times 
[24.0] Checking tx_Data_request for 802800 times 
[24.0] Checking tx_Data_request for 802801 times 
[24.0] Checking tx_Data_request for 802802 times 
[24.0] Checking tx_Data_request for 802803 times 
[24.0] Checking tx_Data_request for 802804 times 
[24.0] Checking tx_Data_request for 802805 times 
[24.0] Checking tx_Data_request for 802806 times 
[24.0] Checking tx_Data_request for 802807 times 
[24.0] Checking tx_Data_request for 802808 times 
[24.0] Checking tx_Data_request for 802809 times 
[24.0] Checking tx_Data_request for 802810 times 
[24.0] Checking tx_Data_request for 802811 times 
[24.0] Checking tx_Data_request for 802812 times 
[24.0] Checking tx_Data_request for 802813 times 
[24.0] Checking tx_Data_request for 802814 times 
[24.0] Checking tx_Data_request for 802815 times 
[24.0] Checking tx_Data_request for 802816 times 
[24.0] Checking tx_Data_request for 802817 times 
[24.0] Checking tx_Data_request for 802818 times 
[24.0] Checking tx_Data_request for 802819 times 
[24.0] Checking tx_Data_request for 802820 times 
[24.0] Checking tx_Data_request for 802821 times 
[24.0] Checking tx_Data_request for 802822 times 
[24.0] Checking tx_Data_request for 802823 times 
[24.0] Checking tx_Data_request for 802824 times 
[24.0] Checking tx_Data_request for 802825 times 
[24.0] Checking tx_Data_request for 802826 times 
[24.0] Checking tx_Data_request for 802827 times 
[24.0] Checking tx_Data_request for 802828 times 
[24.0] Checking tx_Data_request for 802829 times 
[24.0] Checking tx_Data_request for 802830 times 
[24.0] Checking tx_Data_request for 802831 times 
[24.0] Checking tx_Data_request for 802832 times 
[24.0] Checking tx_Data_request for 802833 times 
[24.0] Checking tx_Data_request for 802834 times 
[24.0] Checking tx_Data_request for 802835 times 
[24.0] Checking tx_Data_request for 802836 times 
[24.0] Checking tx_Data_request for 802837 times 
[24.0] Checking tx_Data_request for 802838 times 
[24.0] Checking tx_Data_request for 802839 times 
[24.0] Checking tx_Data_request for 802840 times 
[24.0] Checking tx_Data_request for 802841 times 
[24.0] Checking tx_Data_request for 802842 times 
[24.0] Checking tx_Data_request for 802843 times 
[24.0] Checking tx_Data_request for 802844 times 
[24.0] Checking tx_Data_request for 802845 times 
[24.0] Checking tx_Data_request for 802846 times 
[24.0] Checking tx_Data_request for 802847 times 
[24.0] Checking tx_Data_request for 802848 times 
[24.0] Checking tx_Data_request for 802849 times 
[24.0] Checking tx_Data_request for 802850 times 
[24.0] Checking tx_Data_request for 802851 times 
[24.0] Checking tx_Data_request for 802852 times 
[24.0] Checking tx_Data_request for 802853 times 
[24.0] Checking tx_Data_request for 802854 times 
[24.0] Checking tx_Data_request for 802855 times 
[24.0] Checking tx_Data_request for 802856 times 
[24.0] Checking tx_Data_request for 802857 times 
[24.0] Checking tx_Data_request for 802858 times 
[24.0] Checking tx_Data_request for 802859 times 
[24.0] Checking tx_Data_request for 802860 times 
[24.0] Checking tx_Data_request for 802861 times 
[24.0] Checking tx_Data_request for 802862 times 
[24.0] Checking tx_Data_request for 802863 times 
[24.0] Checking tx_Data_request for 802864 times 
[24.0] Checking tx_Data_request for 802865 times 
[24.0] Checking tx_Data_request for 802866 times 
[24.0] Checking tx_Data_request for 802867 t[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0mimes 
[24.0] Checking tx_Data_request for 802868 times 
[24.0] Checking tx_Data_request for 802869 times 
[24.0] Checking tx_Data_request for 802870 times 
[24.0] Checking tx_Data_request for 802871 times 
[24.0] Checking tx_Data_request for 802872 times 
[24.0] Checking tx_Data_request for 802873 times 
[24.0] Checking tx_Data_request for 802874 times 
[24.0] Checking tx_Data_request for 802875 times 
[24.0] Checking tx_Data_request for 802876 times 
[24.0] Checking tx_Data_request for 802877 times 
[24.0] Checking tx_Data_request for 802878 times 
[24.0] Checking tx_Data_request for 802879 times 
[24.0] Checking tx_Data_request for 802880 times 
[24.0] Checking tx_Data_request for 802881 times 
[24.0] Checking tx_Data_request for 802882 times 
[24.0] Checking tx_Data_request for 802883 times 
[24.0] Checking tx_Data_request for 802884 times 
[24.0] Checking tx_Data_request for 802885 times 
[24.0] Checking tx_Data_request for 802886 times 
[24.0] Checking tx_Data_request for 802887 times 
[24.0] Checking tx_Data_request for 802888 times 
[24.0] Checking tx_Data_request for 802889 times 
[24.0] Checking tx_Data_request for 802890 times 
[24.0] Checking tx_Data_request for 802891 times 
[24.0] Checking tx_Data_request for 802892 times 
[24.0] Checking tx_Data_request for 802893 times 
[24.0] Checking tx_Data_request for 802894 times 
[24.0] Checking tx_Data_request for 802895 times 
[24.0] Checking tx_Data_request for 802896 times 
[24.0] Checking tx_Data_request for 802897 times 
[24.0] Checking tx_Data_request for 802898 times 
[24.0] Checking tx_Data_request for 802899 times 
[24.0] Checking tx_Data_request for 802900 times 
[24.0] Checking tx_Data_request for 802901 times 
[24.0] Checking tx_Data_request for 802902 times 
[24.0] Checking tx_Data_request for 802903 times 
[24.0] Checking tx_Data_request for 802904 times 
[24.0] Checking tx_Data_request for 802905 times 
[24.0] Checking tx_Data_request for 802906 times 
[24.0] Checking tx_Data_request for 802907 times 
[24.0] Checking tx_Data_request for 802908 times 
[24.0] Checking tx_Data_request for 802909 times 
[24.0] Checking tx_Data_request for 802910 times 
[24.0] Checking tx_Data_request for 802911 times 
[24.0] Checking tx_Data_request for 802912 times 
[24.0] Checking tx_Data_request for 802913 times 
[24.0] Checking tx_Data_request for 802914 times 
[24.0] Checking tx_Data_request for 802915 times 
[24.0] Checking tx_Data_request for 802916 times 
[24.0] Checking tx_Data_request for 802917 times 
[24.0] Checking tx_Data_request for 802918 times 
[24.0] Checking tx_Data_request for 802919 times 
[24.0] Checking tx_Data_request for 802920 times 
[24.0] Checking tx_Data_request for 802921 times 
[24.0] Checking tx_Data_request for 802922 times 
[24.0] Checking tx_Data_request for 802923 times 
[24.0] Checking tx_Data_request for 802924 times 
[24.0] Checking tx_Data_request for 802925 times 
[24.0] Checking tx_Data_request for 802926 times 
[24.0] Checking tx_Data_request for 802927 times 
[24.0] Checking tx_Data_request for 802928 times 
[24.0] Checking tx_Data_request for 802929 times 
[24.0] Checking tx_Data_request for 802930 times 
[24.0] Checking tx_Data_request for 802931 times 
[24.0] Checking tx_Data_request for 802932 times 
[24.0] Checking tx_Data_request for 802933 times 
[24.0] Checking tx_Data_request for 802934 times 
[24.0] Checking tx_Data_request for 802935 times 
[24.0] Checking tx_Data_request for 802936 times 
[24.0] Checking tx_Data_request for 802937 times 
[24.0] Checking tx_Data_request for 802938 times 
[24.0] Checking tx_Data_request for 802939 times 
[24.0] Checking tx_Data_request for 802940 times 
[24.0] Checking tx_Data_request for 802941 times 
[24.0] Checking tx_Data_request for 802942 times 
[24.0] Checking tx_Data_request for 802943 times 
[24.0] Checking tx_Data_request for 802944 times 
[24.0] Checking tx_Data_request for 802945 times 
[24.0] Checking tx_Data_request for 802946 times 
[24.0] Checking tx_Data_request for 802947 times 
[24.0] Checking tx_Data_request for 802948 times 
